title_dt,body_dt
금주(2월 14일~20일)  신설법인 1227개,"▷신세계프렌즈(오진영·10·여신 및 저당등 금융업)부산광역시 연제구 중앙대로1235번길 41 710호 (거제동,양지빌딩)"
금주(2월 14일~20일)  신설법인 1227개,▷썬앤경(이선화·20·부동산 매매 및 임대업)부산광역시 동래구 명서로105번길 5 (명장동)
금주(2월 14일~20일)  신설법인 1227개,"▷아람가람(이정은·10·부동산정보 온라인 제공업)부산광역시 연제구 종합운동장로12번길 8 102호 (거제동,월드마크아시아드)"
금주(2월 14일~20일)  신설법인 1227개,"▷아이오테크(김미경·10·해양조사 및 연구용역업)부산광역시 동구 중앙대로286번길 9 505호 (초량동,녹원빌딩)"
금주(2월 14일~20일)  신설법인 1227개,▷알피비월드(박주현·100·주거용 건물 임대업)부산광역시 연제구 법원북로 81 3층 2호 (거제동)
금주(2월 14일~20일)  신설법인 1227개,"▷앤스토머(김현선·15·인터넷광고 대행)부산광역시 남구 전포대로 133 3804호 (문현동,아이에프시부산)"
금주(2월 14일~20일)  신설법인 1227개,"▷에스씨코퍼레이션(최창훈·50·내진보강사업 및 구조기술사업)부산광역시 해운대구 센텀동로 35 902호 (우동,센텀에스에이치밸리)"
금주(2월 14일~20일)  신설법인 1227개,▷에스에이치코리아(하만동·100·각종 공기압축기 공급 및 설치공사)부산광역시 사상구 모덕로107번길 11 (모라동)
금주(2월 14일~20일)  신설법인 1227개,"▷에스엘에스(서계원·10·부동산 매매업)부산광역시 수영구 망미배산로 56 108동 1302호 (망미동,수영에스케이뷰1단지)"
금주(2월 14일~20일)  신설법인 1227개,"▷에스엠공유컨설팅(박상미·10·부동산매매업)부산광역시 동래구 사직북로 64 202동 2201호 (사직동,사직케이씨씨스위첸)"
금주(2월 14일~20일)  신설법인 1227개,"▷에스와이유화산업(박서윤·10·전문건설하도급업)부산광역시 해운대구 센텀3로 20 207호 (우동,벡스코비지니스호텔)"
금주(2월 14일~20일)  신설법인 1227개,"▷에스티컨설팅(서유진·100·부동산매매업)부산광역시 남구 분포로 145 B동 2301호 (용호동,더블유)"
금주(2월 14일~20일)  신설법인 1227개,"▷에이제이개발(이하린·10·주택 신축, 판매업)부산광역시 사하구 승학로 129 (당리동)"
금주(2월 14일~20일)  신설법인 1227개,"▷에이치와이컴퍼니(이승현·10·부동산 매매업)부산광역시 동래구 명장로 65 115동 1801호 (명장동,e 편한세상 동래명장)"
금주(2월 14일~20일)  신설법인 1227개,"▷엔에스미디어렙경상(문상진·1·광고대행업)부산광역시 해운대구 해운대해변로 85 107동 1601호 (우동,경동아파트)"
금주(2월 14일~20일)  신설법인 1227개,"▷엘시티호텔레지던스(정태욱·100·생활형숙박업 위탁운영사업)부산광역시 해운대구 해운대해변로298번길 24 1층 제1-28호 (중동,팔레드시즈)"
금주(2월 14일~20일)  신설법인 1227개,▷예화(이문기·1·부동산 임대업)부산광역시 금정구 체육공원로 687-1 2층 (두구동)
금주(2월 14일~20일)  신설법인 1227개,"▷우림홀딩스(박진영·10·부동산매매업)부산광역시 금정구 구서중앙로 49 2동 1101호 (구서동,우성아파트)"
금주(2월 14일~20일)  신설법인 1227개,"▷우진미래개발(정채은·10·부동산개발 및 종합컨설팅업)부산광역시 강서구 명지국제1로 25 1층 120호 (명지동,우진메디컬프라자)"
금주(2월 14일~20일)  신설법인 1227개,▷유민(강유경·10·부동산 매매 및 투자업)부산광역시 부산진구 중앙대로928번길 26 지하1층 (양정동)
금주(2월 14일~20일)  신설법인 1227개,▷유천환경(지두식·10·환경오염 측정대행업)부산광역시 사상구 낙동대로1330번길 29 (삼락동)
금주(2월 14일~20일)  신설법인 1227개,"▷윤제이드(김인숙·10·부동산매매 및 임대업)부산광역시 수영구 광서로9번길 20 601호 (광안동,광안메리움)"
금주(2월 14일~20일)  신설법인 1227개,"▷은성중기(강성범·10·건설기계 임대업)부산광역시 부산진구 동성로 133 1308호 (전포동,동연아미가)"
금주(2월 14일~20일)  신설법인 1227개,▷자연주택(김민지·3·부동산 매매업)부산광역시 남구 동명로112번길 37-4 (용호동)
금주(2월 14일~20일)  신설법인 1227개,▷제이엔모스트(류태곤·10·대출모집중개업)부산광역시 부산진구 연수로 31 301호 (양정동)
금주(2월 14일~20일)  신설법인 1227개,▷조선아이에스부산(김우중·30·종합광고 대행업)부산광역시 동래구 화현길 11 1층 (안락동)
금주(2월 14일~20일)  신설법인 1227개,"▷주원컴퍼니(남맹옥·10·부동산 매매업)부산광역시 북구 낙동대로1738번길 10 101동 807호 (구포동,구포동원로얄듀크비스타)"
금주(2월 14일~20일)  신설법인 1227개,"▷중앙분석기술(이병용·100·오염물질 측정 분석업)부산광역시 강서구 대저로 57 B동 2,3층 (대저1동)"
금주(2월 14일~20일)  신설법인 1227개,"▷지산종합중기(박형수·10·건설장비 알선 및 주선업)부산광역시 북구 금곡대로200번길 49 101호 (화명동,금명펜타뷰)"
금주(2월 14일~20일)  신설법인 1227개,"▷지안종합건설(천민재·50·부동산임대업)부산광역시 연제구 고분로 200 주상가 104호 (연산동,연산동엘지아파트)"
금주(2월 14일~20일)  신설법인 1227개,"▷지와이원(전영만·50·부동산 매매업)부산광역시 금정구 금강로 271-11 103호 (장전동,효원연립)"
금주(2월 14일~20일)  신설법인 1227개,"▷창원그린에너지기(이병헌·0·연료전지 발전소 개발 및 운영업)부산광역시 남구 수영로 312 1924호 (대연동,센츄리시티오피스텔)"
금주(2월 14일~20일)  신설법인 1227개,"▷창원그린에너지사(이병헌·0·연료전지 발전소 개발 및 운영업)부산광역시 남구 수영로 312 1924호 (대연동,센츄리시티오피스텔)"
금주(2월 14일~20일)  신설법인 1227개,"▷창원그린에너지소(이병헌·0·연료전지 발전소 개발 및 운영업)부산광역시 남구 수영로 312 1924호 (대연동,센츄리시티오피스텔)"
금주(2월 14일~20일)  신설법인 1227개,"▷창원그린에너지수(이병헌·0·연료전지 발전소 개발 및 운영업)부산광역시 남구 수영로 312 1924호 (대연동,센츄리시티오피스텔)"
금주(2월 14일~20일)  신설법인 1227개,"▷창원그린에너지업(이병헌·0·연료전지 발전소 개발 및 운영업)부산광역시 남구 수영로 312 1924호 (대연동,센츄리시티오피스텔)"
금주(2월 14일~20일)  신설법인 1227개,"▷창원그린에너지원(이병헌·0·연료전지 발전소 개발 및 운영업)부산광역시 남구 수영로 312 1924호 (대연동,센츄리시티오피스텔)"
금주(2월 14일~20일)  신설법인 1227개,"▷창원그린에너지전(이병헌·0·연료전지 발전소 개발 및 운영업)부산광역시 남구 수영로 312 1924호 (대연동,센츄리시티오피스텔)"
금주(2월 14일~20일)  신설법인 1227개,"▷창원그린에너지창(이병헌·0·연료전지 발전소 개발 및 운영업)부산광역시 남구 수영로 312 1924호 (대연동,센츄리시티오피스텔)"
금주(2월 14일~20일)  신설법인 1227개,"▷청봉엠에스(박영환·5·해외환자 유치업)부산광역시 해운대구 마린시티2로 33 103동 5710호 (우동,해운대두산위브더제니스)"
금주(2월 14일~20일)  신설법인 1227개,"▷청우컴퍼니(박성열·200·주택신축판매업)부산광역시 동래구 사직북로19번길 20 802호 (사직동,프라임빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷케이씨코퍼레이션(최희주·300·부동산 임대업)부산광역시 강서구 명지국제1로 25 802호 (명지동,우진메디컬프라자)"
금주(2월 14일~20일)  신설법인 1227개,"▷태동(이승진·10·부동산매매업)부산광역시 남구 수영로325번길 12 103동 804호 (대연동,부산대연동푸르지오)"
금주(2월 14일~20일)  신설법인 1227개,"▷풍원장에프앤비(한덕수·100·음식점업)부산광역시 해운대구 마린시티3로 51 상가 111호 (우동,더샵해운대아델리스)"
금주(2월 14일~20일)  신설법인 1227개,"▷하와이(김정안·10·부동산매매업)부산광역시 연제구 아시아드대로46번길 46 2동 204호 (거제동,화인상아아파트)"
금주(2월 14일~20일)  신설법인 1227개,"▷한국지식자원개발원(정용균·20·경영컨설팅업)부산광역시 해운대구 센텀동로 99 1120호 (재송동,벽산이센텀클래스원)"
금주(2월 14일~20일)  신설법인 1227개,▷한주디엔씨(한상권·20·광고매체판매업)부산광역시 북구 백양대로1063번길 8-1 2층 (구포동)
금주(2월 14일~20일)  신설법인 1227개,"▷해피로사(임옥란·10·부동산매매업 및 부동산임대업)부산광역시 동래구 중앙대로1473번길 13 103동 4602호 (온천동,벽산아스타)"
금주(2월 14일~20일)  신설법인 1227개,▷휘게(하철규·50·부동산 신축판매업 및 임대업)부산광역시 동래구 충렬대로256번길 21-1 (낙민동)
금주(2월 14일~20일)  신설법인 1227개,◇식품
금주(2월 14일~20일)  신설법인 1227개,"▷에스케이에스(김장욱·60·식품의 제조, 포장, 유통 및 판매업)부산광역시 연제구 법원남로15번길 7 302호 (거제동,오름빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷진프라텔로(신중근·50·개(애완견포함)사료,간식 제조 및 도,소매업)부산광역시 사상구 삼락천로 318 (모라동)"
금주(2월 14일~20일)  신설법인 1227개,▷케이닥(김은지·5·축산물 가공업)부산광역시 사상구 낙동대로1460번길 32 2층 (삼락동)
금주(2월 14일~20일)  신설법인 1227개,"▷해맞이(윤준익·1·베이커리 제조,판매및 유통업)부산광역시 부산진구 성지곡로 6 3층 (초읍동)"
금주(2월 14일~20일)  신설법인 1227개,◇유통
금주(2월 14일~20일)  신설법인 1227개,"▷가니쇼코리아(하인규·50·도매업 (수산물))부산광역시 중구 광복로97번길 24 504호 (동광동2가,부산호텔주차건물)"
금주(2월 14일~20일)  신설법인 1227개,"▷골드트리(정부경·20·전자상거래 및 통신 판매업)부산광역시 금정구 금강로 431 1705호 (구서동,백리명가에덴)"
금주(2월 14일~20일)  신설법인 1227개,"▷군(김성란·0·의류 소매업)부산광역시 해운대구 해운대로469번길 110 104동 2001호 (우동,해운대자이2차)"
금주(2월 14일~20일)  신설법인 1227개,"▷뉴턴랩(김다한슬·10·각종 의류, 스포츠레저용품 및 기타 관련 제품 판매 및 유통업)부산광역시 기장군 정관읍 정관로 565 1층 106호 (매학리,진우빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷더블루슈트(강종구·1·의류 및 잡화 도,소매업)부산광역시 연제구 연수로 130 106동 902호 (연산동,연산더샵)"
금주(2월 14일~20일)  신설법인 1227개,▷두산공작기계판매(신경섭·20·도.소매공작기계판매업)부산광역시 사상구 새벽시장로 100 1층 (감전동)
금주(2월 14일~20일)  신설법인 1227개,"▷디투제이(김두한·25·화장품 및 미용제품 도.소매업)부산광역시 금정구 금강로 271-5 8층 (장전동,해산빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷리우이엔지(문진웅·30·냉동기, 냉동공조장비 및 기타 관련 제품 도, 소매업)부산광역시 동래구 석사로 26 3층 302호 (사직동)"
금주(2월 14일~20일)  신설법인 1227개,"▷만사형통(김조앤민희·30·전자상거래 및 통신 판매업)부산광역시 수영구 수영로 759 지하1층 이룸비즈니스센터 1402호 (수영동,알파오피스텔)"
금주(2월 14일~20일)  신설법인 1227개,"▷만재(강희옥·10·통신판매업)부산광역시 해운대구 달맞이길 30 랜드마크타워동 3305호 (중동,엘시티)"
금주(2월 14일~20일)  신설법인 1227개,▷메디링크(박미진·50·의료기기 도소매 및 판매대리업)부산광역시 남구 황령대로319번가길 158-4 103호 (대연동)
금주(2월 14일~20일)  신설법인 1227개,"▷메리메디(주상호·10·의약품 판매대행, 판매중개, 도소매, 무역업)부산광역시 수영구 망미로22번길 12 (망미동)"
금주(2월 14일~20일)  신설법인 1227개,"▷명성푸드(심상환·100·농,수,축산물 도.소매업)부산광역시 강서구 대저중앙로394번길 26-1 (대저1동)"
금주(2월 14일~20일)  신설법인 1227개,"▷문도에프앤씨(고완수·1·각종 수산물 가공식품 도소매업)부산광역시 해운대구 양운로 59 1903호 (좌동,경동윈츠타워오피스텔)"
금주(2월 14일~20일)  신설법인 1227개,"▷문앤장(문종복·10·전자상거래업,통신판매업)부산광역시 연제구 법원남로15번길 7 702호 (거제동,오름빌딩)"
금주(2월 14일~20일)  신설법인 1227개,▷부산프로젝트(내기비트리스·100·의류 도소매업)부산광역시 수영구 수미로 14 1층 (수영동)
금주(2월 14일~20일)  신설법인 1227개,"▷아월썬넛(이명화·10·농수축산물 도.소매업)부산광역시 중구 중앙대로 72 901호 (중앙동4가,유창빌딩)"
금주(2월 14일~20일)  신설법인 1227개,"▷아이에프(김상두·10·통신판매업)부산광역시 해운대구 달맞이길 30 A동 1002호 (중동,엘시티)"
금주(2월 14일~20일)  신설법인 1227개,"▷연진(조선애·28·전자상거래 및 통신 판매업)부산광역시 강서구 명지오션시티12로 92 510동 102호 (명지동,엘크루블루오션)"
